model,state,observations,dwell_time,estimates,TRUE,mean,median,sd,bias_mean,bias_mean_pp,bias_median,bias_median_pp,coverage_pp
medhmm,4,1000,1.4,emiss_mu_bar_1,10,21,21,1.4,11,110,11,109.7,0
medhmm,4,1000,1.4,emiss_mu_bar_2,30,49.1,49,2.5,19.1,63.5,19,63.5,0
medhmm,4,1000,1.4,emiss_mu_bar_3,60,49.5,49.5,2.5,-10.5,17.5,-10.5,17.5,0
medhmm,4,1000,1.4,emiss_mu_bar_4,98,77.7,77.8,2.3,-20.3,20.7,-20.2,20.7,0
medhmm,4,1000,1.4,emiss_mu_bar2_1,98,78.2,78.3,2.3,-19.8,20.2,-19.7,20.1,0
medhmm,4,1000,1.4,emiss_mu_bar2_2,60,49.7,49.7,2.5,-10.3,17.2,-10.3,17.2,0
medhmm,4,1000,1.4,emiss_mu_bar2_3,30,49.2,49.2,2.6,19.2,64,19.2,64,0
medhmm,4,1000,1.4,emiss_mu_bar2_4,10,21.2,21.2,1.4,11.2,111.9,11.2,111.6,0
medhmm,4,1000,1.4,emiss_var_bar_1,20,191.9,191,14.3,171.9,859.6,171,855,0
medhmm,4,1000,1.4,emiss_var_bar_2,60,1181.3,1181.7,35.5,1121.3,1868.9,1121.7,1869.4,0
medhmm,4,1000,1.4,emiss_var_bar_3,120,1176.8,1176.9,35.6,1056.8,880.6,1056.9,880.8,0
medhmm,4,1000,1.4,emiss_var_bar_4,150,591.2,590,25,441.2,294.2,440,293.3,0
medhmm,4,1000,1.4,emiss_var_bar2_1,187.5,611.5,610.2,25.8,424,226.1,422.8,225.5,0
medhmm,4,1000,1.4,emiss_var_bar2_2,150,1202.8,1203,35,1052.8,701.9,1053,702,0
medhmm,4,1000,1.4,emiss_var_bar2_3,75,1199.7,1199.8,35.2,1124.7,1499.6,1124.8,1499.7,0
medhmm,4,1000,1.4,emiss_var_bar2_4,25,202.6,201.7,14.4,177.6,710.5,176.7,706.8,0
medhmm,4,1000,1.4,emiss_varmu_bar_1,9,89.1,86,23.4,80.1,890,77,855.2,0
medhmm,4,1000,1.4,emiss_varmu_bar_2,9,243.6,234.3,71.7,234.6,2607.1,225.3,2503.2,0
medhmm,4,1000,1.4,emiss_varmu_bar_3,9,240.2,230.9,71.3,231.2,2569.5,221.9,2466,0
medhmm,4,1000,1.4,emiss_varmu_bar_4,9,244.9,237.7,60.6,235.9,2621.3,228.7,2541.6,0
medhmm,4,1000,1.4,emiss_varmu_bar2_1,9,243.3,236.1,60.2,234.3,2603.7,227.1,2523.4,0
medhmm,4,1000,1.4,emiss_varmu_bar2_2,9,238.8,229.6,71.6,229.8,2553.5,220.6,2450.7,0
medhmm,4,1000,1.4,emiss_varmu_bar2_3,9,250.1,240.5,73.3,241.1,2679.1,231.5,2572.6,0
medhmm,4,1000,1.4,emiss_varmu_bar2_4,9,93,89.5,24.9,84,932.9,80.5,894.9,0
medhmm,4,1000,1.4,dwell_mu_bar_1,0.4,1.6,1.6,0,1.2,324.3,1.2,324.2,0
medhmm,4,1000,1.4,dwell_mu_bar_2,0.4,2.3,2.3,0.1,1.9,522.1,1.9,521.5,0
medhmm,4,1000,1.4,dwell_mu_bar_3,0.4,2.2,2.2,0.1,1.9,514.8,1.9,513.5,0
medhmm,4,1000,1.4,dwell_mu_bar_4,0.4,1.6,1.6,0,1.2,326.9,1.2,326.7,0
medhmm,4,1000,1.4,dwell_var_bar_1,0.1,0.1,0.1,0,0,15,0,14.7,56.2
medhmm,4,1000,1.4,dwell_var_bar_2,0.1,0.2,0.2,0,0.1,118.7,0.1,118.1,10.9
medhmm,4,1000,1.4,dwell_var_bar_3,0.1,0.2,0.2,0,0.1,120.8,0.1,120.2,8.6
medhmm,4,1000,1.4,dwell_var_bar_4,0.1,0.1,0.1,0,0,19.9,0,19.6,45.3
medhmm,4,1000,1.4,dwell_varmu_bar_1,0.2,0,0,0,-0.2,77.5,-0.2,78.1,0
medhmm,4,1000,1.4,dwell_varmu_bar_2,0.2,0.2,0.2,0.1,0,11.7,0,8,95.3
medhmm,4,1000,1.4,dwell_varmu_bar_3,0.2,0.2,0.2,0.1,0,14.7,0,11.1,94.5
medhmm,4,1000,1.4,dwell_varmu_bar_4,0.2,0,0,0,-0.1,76.7,-0.1,77.2,0
medhmm,4,1000,1.4,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,1.4,gamma_prob_bar_S1toS2,0.3,0.2,0.2,0.1,-0.1,31.3,-0.1,33.2,81.2
medhmm,4,1000,1.4,gamma_prob_bar_S1toS3,0.3,0.2,0.2,0.1,-0.1,29.2,-0.1,30.9,82.8
medhmm,4,1000,1.4,gamma_prob_bar_S1toS4,0.3,0.5,0.5,0,0.2,60.5,0.2,60.7,7.8
medhmm,4,1000,1.4,gamma_prob_bar_S2toS1,0.3,0.5,0.5,0.1,0.1,44.2,0.1,44.1,42.2
medhmm,4,1000,1.4,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,1.4,gamma_prob_bar_S2toS3,0.3,0,0,0,-0.3,99.9,-0.3,100,0
medhmm,4,1000,1.4,gamma_prob_bar_S2toS4,0.3,0.5,0.5,0.1,0.2,55.7,0.2,55.8,17.2
medhmm,4,1000,1.4,gamma_prob_bar_S3toS1,0.3,0.5,0.5,0.1,0.1,45,0.1,44.9,44.5
medhmm,4,1000,1.4,gamma_prob_bar_S3toS2,0.3,0,0,0,-0.3,100,-0.3,100,0
medhmm,4,1000,1.4,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,1.4,gamma_prob_bar_S3toS4,0.3,0.5,0.5,0.1,0.2,55,0.2,55,22.7
medhmm,4,1000,1.4,gamma_prob_bar_S4toS1,0.3,0.5,0.5,0,0.2,54.9,0.2,55,15.6
medhmm,4,1000,1.4,gamma_prob_bar_S4toS2,0.3,0.2,0.2,0.1,-0.1,28.5,-0.1,30.7,83.6
medhmm,4,1000,1.4,gamma_prob_bar_S4toS3,0.3,0.2,0.2,0.1,-0.1,26.4,-0.1,27.5,84.4
medhmm,4,1000,1.4,gamma_prob_bar_S4toS4,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,1.4,gamma_V_int_S1toS3_with_int_S1toS3,0.2,4.1,3.9,1.3,3.9,2285.4,3.7,2168.3,0
medhmm,4,1000,1.4,gamma_V_int_S1toS4_with_int_S1toS4,0.2,2.4,2.2,0.9,2.2,1304.5,2.1,1210.2,0
medhmm,4,1000,1.4,gamma_V_int_S2toS3_with_int_S2toS3,0.2,61.6,57.7,23.6,61.4,36135.1,57.5,33843.5,0
medhmm,4,1000,1.4,gamma_V_int_S2toS4_with_int_S2toS4,0.2,3,2.9,1.1,2.9,1684,2.7,1583.4,0
medhmm,4,1000,1.4,gamma_V_int_S3toS2_with_int_S3toS2,0.2,67,63.1,25,66.8,39298.3,63,37033.7,0
medhmm,4,1000,1.4,gamma_V_int_S3toS4_with_int_S3toS4,0.2,3.2,3,1.1,3,1779.8,2.9,1674,0
medhmm,4,1000,1.4,gamma_V_int_S4toS2_with_int_S4toS2,0.2,2.4,2.2,0.9,2.2,1302.5,2,1207.3,0
medhmm,4,1000,1.4,gamma_V_int_S4toS3_with_int_S4toS3,0.2,2.3,2.2,0.8,2.2,1271.4,2,1180.2,0
medhmm,4,1000,19.5,emiss_mu_bar_1,10,10,10,0.6,0,0.2,0,0.2,100
medhmm,4,1000,19.5,emiss_mu_bar_2,30,30,30,0.7,0,0,0,0,100
medhmm,4,1000,19.5,emiss_mu_bar_3,60,60,60,0.8,0,0,0,0,100
medhmm,4,1000,19.5,emiss_mu_bar_4,98,98,98,0.9,0,0,0,0,100
medhmm,4,1000,19.5,emiss_mu_bar2_1,98,98,98,0.9,0,0,0,0,100
medhmm,4,1000,19.5,emiss_mu_bar2_2,60,60,60,0.9,0,0,0,0,100
medhmm,4,1000,19.5,emiss_mu_bar2_3,30,30,30,0.7,0,0.1,0,0.1,100
medhmm,4,1000,19.5,emiss_mu_bar2_4,10,10,10,0.6,0,0.2,0,0.2,100
medhmm,4,1000,19.5,emiss_var_bar_1,20,27.6,27.5,1.6,7.6,38.1,7.5,37.4,0
medhmm,4,1000,19.5,emiss_var_bar_2,60,74.4,74.1,3.5,14.4,24.1,14.1,23.6,0
medhmm,4,1000,19.5,emiss_var_bar_3,120,141.3,140.7,5.7,21.3,17.7,20.7,17.2,0
medhmm,4,1000,19.5,emiss_var_bar_4,150,173.8,173.1,6.7,23.8,15.9,23.1,15.4,0
medhmm,4,1000,19.5,emiss_var_bar2_1,187.5,214.2,213.3,7.8,26.7,14.2,25.9,13.8,0
medhmm,4,1000,19.5,emiss_var_bar2_2,150,174,173.3,6.6,24,16,23.3,15.5,0
medhmm,4,1000,19.5,emiss_var_bar2_3,75,91.1,90.7,4,16.1,21.5,15.7,21,0
medhmm,4,1000,19.5,emiss_var_bar2_4,25,33.7,33.6,1.9,8.7,34.9,8.6,34.3,0
medhmm,4,1000,19.5,emiss_varmu_bar_1,9,17.9,17.5,3.8,8.9,99.4,8.5,94.8,0.8
medhmm,4,1000,19.5,emiss_varmu_bar_2,9,25.3,24.6,5.9,16.3,181.4,15.6,173.7,0
medhmm,4,1000,19.5,emiss_varmu_bar_3,9,32.7,31.6,8.2,23.7,263.1,22.6,251.5,0
medhmm,4,1000,19.5,emiss_varmu_bar_4,9,35.5,34.4,9.2,26.6,294.9,25.4,282,0
medhmm,4,1000,19.5,emiss_varmu_bar2_1,9,38.6,37.3,10.4,29.6,329.4,28.3,314.5,0
medhmm,4,1000,19.5,emiss_varmu_bar2_2,9,35.6,34.4,9.3,26.6,295.5,25.4,282.7,0
medhmm,4,1000,19.5,emiss_varmu_bar2_3,9,26.7,26,6.4,17.7,196.9,17,188.4,0
medhmm,4,1000,19.5,emiss_varmu_bar2_4,9,19.1,18.6,4.1,10.1,111.8,9.6,107,0
medhmm,4,1000,19.5,dwell_mu_bar_1,3,3,3,0,0,0.1,0,0.1,93
medhmm,4,1000,19.5,dwell_mu_bar_2,3,3,3,0,0,0.2,0,0.2,94.5
medhmm,4,1000,19.5,dwell_mu_bar_3,3,3,3,0,0,0.2,0,0.2,95.3
medhmm,4,1000,19.5,dwell_mu_bar_4,3,3,3,0,0,0.2,0,0.2,94.5
medhmm,4,1000,19.5,dwell_var_bar_1,0.1,0.1,0.1,0,0,0.2,0,0,93.8
medhmm,4,1000,19.5,dwell_var_bar_2,0.1,0.1,0.1,0,0,0.2,0,0.1,93
medhmm,4,1000,19.5,dwell_var_bar_3,0.1,0.1,0.1,0,0,1.4,0,1.2,93
medhmm,4,1000,19.5,dwell_var_bar_4,0.1,0.1,0.1,0,0,1.1,0,0.9,95.3
medhmm,4,1000,19.5,dwell_varmu_bar_1,0.2,0.2,0.2,0,0,0.3,0,1.5,94.5
medhmm,4,1000,19.5,dwell_varmu_bar_2,0.2,0.2,0.2,0,0,2.5,0,0.7,96.9
medhmm,4,1000,19.5,dwell_varmu_bar_3,0.2,0.2,0.2,0,0,2.7,0,0.9,95.3
medhmm,4,1000,19.5,dwell_varmu_bar_4,0.2,0.2,0.2,0,0,2.6,0,0.8,96.1
medhmm,4,1000,19.5,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,19.5,gamma_prob_bar_S1toS2,0.3,0.3,0.3,0,0,0.7,0,0.6,96.1
medhmm,4,1000,19.5,gamma_prob_bar_S1toS3,0.3,0.3,0.3,0,0,0.8,0,0.9,97.7
medhmm,4,1000,19.5,gamma_prob_bar_S1toS4,0.3,0.3,0.3,0,0,0.2,0,0.1,97.7
medhmm,4,1000,19.5,gamma_prob_bar_S2toS1,0.3,0.3,0.3,0,0,0.6,0,0.5,93
medhmm,4,1000,19.5,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,19.5,gamma_prob_bar_S2toS3,0.3,0.3,0.3,0,0,0.7,0,0.8,95.3
medhmm,4,1000,19.5,gamma_prob_bar_S2toS4,0.3,0.3,0.3,0,0,0.1,0,0.1,94.5
medhmm,4,1000,19.5,gamma_prob_bar_S3toS1,0.3,0.3,0.3,0,0,0.5,0,0.6,96.9
medhmm,4,1000,19.5,gamma_prob_bar_S3toS2,0.3,0.3,0.3,0,0,0.2,0,0.1,98.4
medhmm,4,1000,19.5,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,19.5,gamma_prob_bar_S3toS4,0.3,0.3,0.3,0,0,0.3,0,0.2,98.4
medhmm,4,1000,19.5,gamma_prob_bar_S4toS1,0.3,0.3,0.3,0,0,0.5,0,0.4,98.4
medhmm,4,1000,19.5,gamma_prob_bar_S4toS2,0.3,0.3,0.3,0,0,0.2,0,0.1,98.4
medhmm,4,1000,19.5,gamma_prob_bar_S4toS3,0.3,0.3,0.3,0,0,0.7,0,0.8,99.2
medhmm,4,1000,19.5,gamma_prob_bar_S4toS4,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,19.5,gamma_V_int_S1toS3_with_int_S1toS3,0.2,0.4,0.4,0.1,0.2,147.3,0.2,137.7,1.6
medhmm,4,1000,19.5,gamma_V_int_S1toS4_with_int_S1toS4,0.2,0.4,0.4,0.1,0.3,153.5,0.2,143.8,0
medhmm,4,1000,19.5,gamma_V_int_S2toS3_with_int_S2toS3,0.2,0.4,0.4,0.1,0.2,147,0.2,137.5,0.8
medhmm,4,1000,19.5,gamma_V_int_S2toS4_with_int_S2toS4,0.2,0.4,0.4,0.1,0.2,147.4,0.2,137.7,0
medhmm,4,1000,19.5,gamma_V_int_S3toS2_with_int_S3toS2,0.2,0.4,0.4,0.1,0.3,152,0.2,142.5,0
medhmm,4,1000,19.5,gamma_V_int_S3toS4_with_int_S3toS4,0.2,0.4,0.4,0.1,0.2,144.9,0.2,135.2,0
medhmm,4,1000,19.5,gamma_V_int_S4toS2_with_int_S4toS2,0.2,0.4,0.4,0.1,0.2,148.2,0.2,138.3,0
medhmm,4,1000,19.5,gamma_V_int_S4toS3_with_int_S4toS3,0.2,0.4,0.4,0.1,0.3,158.4,0.2,148.3,0
medhmm,4,1000,99.5,emiss_mu_bar_1,10,10,10,0.6,0,0.4,0,0.4,100
medhmm,4,1000,99.5,emiss_mu_bar_2,30,30.1,30.1,0.7,0.1,0.2,0.1,0.2,100
medhmm,4,1000,99.5,emiss_mu_bar_3,60,60,60,0.8,0,0,0,0,100
medhmm,4,1000,99.5,emiss_mu_bar_4,98,98,98,0.8,0,0,0,0,100
medhmm,4,1000,99.5,emiss_mu_bar2_1,98,98,98,0.9,0,0,0,0,100
medhmm,4,1000,99.5,emiss_mu_bar2_2,60,60,60,0.8,0,0.1,0,0.1,100
medhmm,4,1000,99.5,emiss_mu_bar2_3,30,30,30,0.7,0,0,0,0,100
medhmm,4,1000,99.5,emiss_mu_bar2_4,10,10,10,0.6,0,0.2,0,0.2,100
medhmm,4,1000,99.5,emiss_var_bar_1,20,27.4,27.3,1.6,7.4,37.1,7.3,36.4,0
medhmm,4,1000,99.5,emiss_var_bar_2,60,74.1,73.7,3.5,14.1,23.4,13.7,22.9,0
medhmm,4,1000,99.5,emiss_var_bar_3,120,141.1,140.5,5.8,21.1,17.6,20.5,17.1,0
medhmm,4,1000,99.5,emiss_var_bar_4,150,173.4,172.7,6.7,23.4,15.6,22.7,15.1,0
medhmm,4,1000,99.5,emiss_var_bar2_1,187.5,214.2,213.3,8,26.7,14.2,25.8,13.8,0
medhmm,4,1000,99.5,emiss_var_bar2_2,150,173,172.3,6.7,23,15.3,22.3,14.9,0
medhmm,4,1000,99.5,emiss_var_bar2_3,75,91.2,90.8,4.2,16.2,21.6,15.8,21,0
medhmm,4,1000,99.5,emiss_var_bar2_4,25,33.5,33.3,1.9,8.5,34,8.3,33.4,0
medhmm,4,1000,99.5,emiss_varmu_bar_1,9,17.2,16.8,3.6,8.2,91.4,7.8,86.9,1.6
medhmm,4,1000,99.5,emiss_varmu_bar_2,9,24.3,23.6,5.7,15.3,169.7,14.6,162.3,0
medhmm,4,1000,99.5,emiss_varmu_bar_3,9,32.1,31.1,8.2,23.1,256.8,22.1,245.5,0
medhmm,4,1000,99.5,emiss_varmu_bar_4,9,34.7,33.6,9.1,25.7,285.4,24.6,272.9,0
medhmm,4,1000,99.5,emiss_varmu_bar2_1,9,38.5,37.2,10.4,29.5,328.1,28.2,313,0
medhmm,4,1000,99.5,emiss_varmu_bar2_2,9,34.4,33.2,9,25.4,281.9,24.2,269.1,0
medhmm,4,1000,99.5,emiss_varmu_bar2_3,9,26.6,25.9,6.4,17.6,195.7,16.9,187.2,0
medhmm,4,1000,99.5,emiss_varmu_bar2_4,9,18.4,18,4,9.4,104.5,9,99.7,0.8
medhmm,4,1000,99.5,dwell_mu_bar_1,4.6,4.6,4.6,0.1,0,0.1,0,0.1,94.5
medhmm,4,1000,99.5,dwell_mu_bar_2,4.6,4.6,4.6,0,0,0.3,0,0.3,94.5
medhmm,4,1000,99.5,dwell_mu_bar_3,4.6,4.6,4.6,0,0,0.1,0,0.1,95.3
medhmm,4,1000,99.5,dwell_mu_bar_4,4.6,4.6,4.6,0.1,0,0,0,0,94.5
medhmm,4,1000,99.5,dwell_var_bar_1,0.1,0.1,0.1,0,0,5.3,0,3.8,95.3
medhmm,4,1000,99.5,dwell_var_bar_2,0.1,0.1,0.1,0,0,3.2,0,1.9,95.3
medhmm,4,1000,99.5,dwell_var_bar_3,0.1,0.1,0.1,0,0,3,0,1.6,95.3
medhmm,4,1000,99.5,dwell_var_bar_4,0.1,0.1,0.1,0,0,3,0,1.5,95.3
medhmm,4,1000,99.5,dwell_varmu_bar_1,0.2,0.2,0.2,0,0,0.2,0,1.9,96.1
medhmm,4,1000,99.5,dwell_varmu_bar_2,0.2,0.2,0.2,0,0,0.9,0,3,96.1
medhmm,4,1000,99.5,dwell_varmu_bar_3,0.2,0.2,0.2,0,0,0.4,0,2.5,94.5
medhmm,4,1000,99.5,dwell_varmu_bar_4,0.2,0.2,0.2,0,0,0.3,0,1.8,96.9
medhmm,4,1000,99.5,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,99.5,gamma_prob_bar_S1toS2,0.3,0.3,0.3,0,0,1.9,0,1.8,93.8
medhmm,4,1000,99.5,gamma_prob_bar_S1toS3,0.3,0.3,0.3,0,0,1.3,0,1.6,94.5
medhmm,4,1000,99.5,gamma_prob_bar_S1toS4,0.3,0.3,0.3,0,0,0.6,0,0.8,98.4
medhmm,4,1000,99.5,gamma_prob_bar_S2toS1,0.3,0.3,0.3,0,0,4.5,0,4.2,96.1
medhmm,4,1000,99.5,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,99.5,gamma_prob_bar_S2toS3,0.3,0.3,0.3,0,0,3.2,0,3.5,96.1
medhmm,4,1000,99.5,gamma_prob_bar_S2toS4,0.3,0.3,0.3,0,0,1.3,0,1.5,96.9
medhmm,4,1000,99.5,gamma_prob_bar_S3toS1,0.3,0.3,0.3,0,0,2.8,0,2.7,98.4
medhmm,4,1000,99.5,gamma_prob_bar_S3toS2,0.3,0.3,0.3,0,0,0.8,0,0.6,96.1
medhmm,4,1000,99.5,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,99.5,gamma_prob_bar_S3toS4,0.3,0.3,0.3,0,0,3.6,0,4,98.4
medhmm,4,1000,99.5,gamma_prob_bar_S4toS1,0.3,0.3,0.3,0,0,3.4,0,3.1,96.9
medhmm,4,1000,99.5,gamma_prob_bar_S4toS2,0.3,0.3,0.3,0,0,1.2,0,1.4,97.7
medhmm,4,1000,99.5,gamma_prob_bar_S4toS3,0.3,0.3,0.3,0,0,2.2,0,2.5,96.1
medhmm,4,1000,99.5,gamma_prob_bar_S4toS4,0,0,0,0,0,NA,0,NA,100
medhmm,4,1000,99.5,gamma_V_int_S1toS3_with_int_S1toS3,0.2,0.9,0.8,0.4,0.8,443.5,0.7,383.3,0
medhmm,4,1000,99.5,gamma_V_int_S1toS4_with_int_S1toS4,0.2,0.9,0.8,0.4,0.7,421.5,0.6,363.4,0
medhmm,4,1000,99.5,gamma_V_int_S2toS3_with_int_S2toS3,0.2,0.9,0.8,0.4,0.7,435.2,0.6,378,0
medhmm,4,1000,99.5,gamma_V_int_S2toS4_with_int_S2toS4,0.2,0.9,0.8,0.4,0.8,439.4,0.7,380.4,0
medhmm,4,1000,99.5,gamma_V_int_S3toS2_with_int_S3toS2,0.2,0.9,0.8,0.4,0.8,444.7,0.7,382.7,0
medhmm,4,1000,99.5,gamma_V_int_S3toS4_with_int_S3toS4,0.2,0.9,0.8,0.4,0.7,427.3,0.6,371.6,0
medhmm,4,1000,99.5,gamma_V_int_S4toS2_with_int_S4toS2,0.2,0.9,0.8,0.4,0.7,412.9,0.6,358.2,0
medhmm,4,1000,99.5,gamma_V_int_S4toS3_with_int_S4toS3,0.2,0.9,0.8,0.4,0.7,413.9,0.6,361.3,0
medhmm,3,500,mix,emiss_mu_bar_1,10,10.9,10.8,0.6,0.9,8.6,0.8,8.5,79.7
medhmm,3,500,mix,emiss_mu_bar_2,30,30,30,0.7,0,0,0,0,100
medhmm,3,500,mix,emiss_mu_bar_3,60,60,60,0.8,0,0.1,0,0.1,100
medhmm,3,500,mix,emiss_mu_bar2_1,60,58.5,58.5,1.1,-1.5,2.5,-1.5,2.5,79.7
medhmm,3,500,mix,emiss_mu_bar2_2,30,30,30,0.7,0,0.1,0,0.1,100
medhmm,3,500,mix,emiss_mu_bar2_3,10,10,10,0.6,0,0.4,0,0.4,100
medhmm,3,500,mix,emiss_var_bar_1,20,35.5,35.1,3.6,15.5,77.3,15.1,75.4,0
medhmm,3,500,mix,emiss_var_bar_2,60,74.8,74.4,3.7,14.8,24.7,14.4,24.1,0
medhmm,3,500,mix,emiss_var_bar_3,120,141.3,140.8,5.4,21.3,17.8,20.8,17.3,0
medhmm,3,500,mix,emiss_var_bar2_1,150,189.2,188.3,12.4,39.1,26.1,38.3,25.5,9.4
medhmm,3,500,mix,emiss_var_bar2_2,75,92.2,91.8,4.4,17.2,22.9,16.8,22.4,0
medhmm,3,500,mix,emiss_var_bar2_3,25,33.8,33.6,1.8,8.8,35,8.6,34.5,0
medhmm,3,500,mix,emiss_varmu_bar_1,9,20.8,20.2,5,11.8,130.9,11.2,124,6.2
medhmm,3,500,mix,emiss_varmu_bar_2,9,24.7,24,5.9,15.7,174.4,15,166.5,0
medhmm,3,500,mix,emiss_varmu_bar_3,9,32.1,31.1,8.1,23.1,256.6,22.1,245.3,0
medhmm,3,500,mix,emiss_varmu_bar2_1,9,49.1,47.3,14.2,40.1,445.7,38.3,425.2,0
medhmm,3,500,mix,emiss_varmu_bar2_2,9,27,26.2,6.6,18,199.6,17.2,190.7,0
medhmm,3,500,mix,emiss_varmu_bar2_3,9,19,18.6,4.1,10.1,111.7,9.6,106.6,0
medhmm,3,500,mix,dwell_mu_bar_1,1.2,1.4,1.4,0,0.1,9.7,0.1,9.7,21.1
medhmm,3,500,mix,dwell_mu_bar_2,3,3,3,0.1,0,0.2,0,0.2,93.8
medhmm,3,500,mix,dwell_mu_bar_3,4.6,4.6,4.6,0,0,0.5,0,0.5,93
medhmm,3,500,mix,dwell_var_bar_1,0.1,0.1,0.1,0,0,5.3,0,3.8,95.3
medhmm,3,500,mix,dwell_var_bar_2,0.1,0.1,0.1,0,0,3.2,0,1.9,95.3
medhmm,3,500,mix,dwell_var_bar_3,0.1,0.1,0.1,0,0,3,0,1.6,95.3
medhmm,3,500,mix,dwell_var_bar_4,0.1,0.1,0.1,0,0,3,0,1.5,95.3
medhmm,3,500,mix,dwell_varmu_bar_1,0.2,0.1,0.1,0,-0.1,37.7,-0.1,39.1,26.6
medhmm,3,500,mix,dwell_varmu_bar_2,0.2,0.2,0.2,0,0,2.8,0,0.5,95.3
medhmm,3,500,mix,dwell_varmu_bar_3,0.2,0.2,0.2,0,0,4.6,0,6.5,93
medhmm,3,500,mix,gamma_prob_bar_S1toS1,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,mix,gamma_prob_bar_S1toS2,0.5,0.5,0.5,0,0,3.4,0,3.4,95.3
medhmm,3,500,mix,gamma_prob_bar_S1toS3,0.5,0.5,0.5,0,0,3.4,0,3.4,95.3
medhmm,3,500,mix,gamma_prob_bar_S2toS1,0.5,0.5,0.5,0,0,8.1,0,8.1,84.4
medhmm,3,500,mix,gamma_prob_bar_S2toS2,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,mix,gamma_prob_bar_S2toS3,0.5,0.5,0.5,0,0,8.1,0,8.1,84.4
medhmm,3,500,mix,gamma_prob_bar_S3toS1,0.5,0.5,0.5,0,0,4.3,0,4.3,93
medhmm,3,500,mix,gamma_prob_bar_S3toS2,0.5,0.5,0.5,0,0,4.3,0,4.3,93
medhmm,3,500,mix,gamma_prob_bar_S3toS3,0,0,0,0,0,NA,0,NA,100
medhmm,3,500,mix,gamma_V_int_S1toS3_with_int_S1toS3,0.2,0.6,0.5,0.2,0.4,223.6,0.3,201.2,0
medhmm,3,500,mix,gamma_V_int_S2toS3_with_int_S2toS3,0.2,0.6,0.5,0.2,0.4,225.3,0.3,203.8,0
medhmm,3,500,mix,gamma_V_int_S3toS2_with_int_S3toS2,0.2,0.6,0.5,0.2,0.4,238.8,0.4,215,0
mhmm,3,200,1.4,emiss_mu_bar_1,10,10.14,10.14,0.57,0.14,1.41,0.14,1.4,100
mhmm,3,200,1.4,emiss_mu_bar_2,30,29.99,29.99,0.76,-0.01,0.03,-0.01,0.03,100
mhmm,3,200,1.4,emiss_mu_bar_3,60,59.85,59.86,0.87,-0.15,0.25,-0.14,0.24,100
mhmm,3,200,1.4,emiss_mu_bar2_1,60,59.91,59.91,0.91,-0.09,0.15,-0.09,0.15,100
mhmm,3,200,1.4,emiss_mu_bar2_2,30,30.14,30.13,0.78,0.14,0.45,0.13,0.45,100
mhmm,3,200,1.4,emiss_mu_bar2_3,10,10.09,10.09,0.6,0.09,0.91,0.09,0.9,100
mhmm,3,200,1.4,emiss_var_bar_1,20,27.86,27.75,1.63,7.86,39.3,7.75,38.73,0
mhmm,3,200,1.4,emiss_var_bar_2,60,77.86,77.6,4.07,17.86,29.77,17.6,29.34,0
mhmm,3,200,1.4,emiss_var_bar_3,120,144.88,144.39,7.08,24.88,20.73,24.39,20.33,0
mhmm,3,200,1.4,emiss_var_bar2_1,150,174.12,173.59,7.87,24.12,16.08,23.59,15.73,0
mhmm,3,200,1.4,emiss_var_bar2_2,75,92.49,92.21,4.51,17.49,23.33,17.21,22.95,0
mhmm,3,200,1.4,emiss_var_bar2_3,25,33.98,33.84,1.9,8.98,35.92,8.84,35.37,0
mhmm,3,200,1.4,emiss_varmu_bar_1,9,18.54,18.11,3.95,9.54,106.02,9.11,101.18,0
mhmm,3,200,1.4,emiss_varmu_bar_2,9,28.3,27.47,6.9,19.3,214.41,18.47,205.19,0
mhmm,3,200,1.4,emiss_varmu_bar_3,9,35.6,34.43,9.33,26.6,295.6,25.43,282.56,0
mhmm,3,200,1.4,emiss_varmu_bar2_1,9,38.38,37.09,10.24,29.38,326.49,28.09,312.15,0
mhmm,3,200,1.4,emiss_varmu_bar2_2,9,30,29.11,7.44,21,233.36,20.11,223.42,0
mhmm,3,200,1.4,emiss_varmu_bar2_3,9,19.64,19.16,4.25,10.64,118.2,10.16,112.93,0
mhmm,3,200,1.4,gamma_prob_bar_S1toS1,0.5,0.32,0.32,0.03,-0.18,36.62,-0.18,36.69,0
mhmm,3,200,1.4,gamma_prob_bar_S1toS2,0.25,0.34,0.34,0.02,0.09,37.43,0.09,37.37,0
